Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,76.396336801196,78.89075961749,77.788726814183,78.325424176043,78.709543116637,79.733180000008,79.215574691206,79.706200953997,78.644419465309,78.435183730727,81.033743821252,82.141438405811,81.991625040505,84.344832498835,95.926796065141,95.335771937131,91.250836264841,88.291515373119,81.527990990658,88.394546624966,94.226655323793,101.464044463153,107.602916370356,102.465113223116,114.942428243177,101.187407197809,108.992014650057,97.227057046923,95.628854701971,92.393870897957,94.118739139749,89.923675238647,101.290175110994,100,98.916598407091,100.941001210963,102.355221999101,116.100130839815,120.110660172911,113.553027124014
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,74.930772522506,80.715450665783,78.50337161104,79.827562133239,80.711422556397,82.952261894732,81.586113639018,82.412752646464,79.447410179596,78.241934093591,83.749973650321,85.551449914147,83.845903875396,100.705420047281,113.568655158982,102.950050956627,110.827036252776,90.779114969408,96.390939216664,92.937165876501,85.936346549312,78.150491140629,74.446724566159,101.968013193832,113.926495978256,103.336589446395,105.222370769868,115.721537006881,116.136842737253,113.082130506709,121.9700112474,108.451975300663,109.115451528452,100,122.579681951892,111.584376473365,120.160743131221,112.849849822481,104.315322628952,104.763562849533
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,70.949805093226,77.26908630844,75.012407653374,76.558991515823,77.542796360587,80.04456866176,78.293065373345,79.023741727974,74.961077361333,72.738670406372,79.017128433273,79.919534127382,74.097856983485,83.009395204929,83.723043870867,82.293923247462,83.119256245392,77.61643879643,72.862345197914,64.980719464657,87.587680235458,99.253006731345,75.986632491797,103.032813684946,85.614724284327,94.334384249728,99.701320124874,92.722316408449,110.778063392447,98.441178452032,109.985024286861,72.512829482686,109.941883355079,100,103.89532328813,104.222372343325,101.876105177344,100.155875974148,101.435826627844,105.545093089849
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,69.549423000723,74.094122509351,72.388936586925,73.523750133464,74.301913462759,76.231825070623,75.117543751718,75.85081691248,73.159423950158,71.858544018929,76.81974075897,78.174403985652,74.556307444134,75.80078571169,79.166255118241,80.153161534841,82.676159310749,84.114813998557,83.990960519302,86.528117606009,95.765269154143,94.647608741482,95.996738303373,95.944689952933,92.664777629742,85.406405716376,90.021219579966,90.981147233495,90.365254023066,93.046880251077,91.319228385781,93.241034585749,95.668060700303,100,96.883359008638,102.075698522114,99.364683748849,102.90352741315,106.764256137662,104.989120275149
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,68.794264252253,73.636820313501,71.59167414012,72.642101604766,73.2584515956,75.123889878832,73.551589597137,74.003814968727,70.548768047555,68.594131351678,73.715863723778,74.692929059201,71.56461330142,85.581679225671,82.211034979901,81.576146071946,81.61114230321,78.869464172393,74.296216933852,77.30091307617,82.936617374462,78.354250184757,78.984780377085,82.748134550216,95.565679634172,89.939543809232,96.683442929922,100.590163195373,89.907238711099,94.306321333716,98.146177291391,100.074937707168,102.580083636738,100,104.469155589127,105.204386961023,108.122863338049,106.215620486745,113.780131203091,114.84789002512
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,53.467785395549,58.171454787914,57.449328886933,59.073286475648,60.367679903625,62.522097386116,62.271406914332,63.432578365196,62.223116400168,62.2395484187,66.153679758435,67.741323403707,67.12824560979,68.189132696807,62.323392588882,66.542955094972,69.933959635768,63.134104237531,76.962661548815,66.556975449093,74.449682706715,77.578518888156,94.06315258004,93.789032175364,79.637050228675,65.439639064582,91.755230613979,81.568768896821,84.909349213585,82.772213963521,87.431377928578,71.479288789537,90.56589582787,100,99.284790262042,96.060754649853,114.452320004814,112.641078280501,116.065527292847,103.21178926206
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,7.758376153753,-2.25898957273,2.001238886931,1.409979085902,3.026204559215,-1.332311973144,1.253759963917,-3.385610842559,-1.411158459383,7.262427835185,2.241624922891,-2.228208192378,4.997340305508,0.11455636867,1.410336647251,3.923684545414,-0.019035159533,3.065450815153,1.353830680727,0.869340463485,5.352470550378,-0.906529000182,3.831187025596,2.357661874343,-3.645405793036,6.279114987127,4.228916932349,-0.044641449746,-2.119134948344,2.493492722404,-3.763599882573,6.356487928106,2.28023851854,3.749579836844,2.068978603531,3.517529215798,3.375020567652,2.604351463854,-0.311012230332
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,7.423655060488,1.400286529569,3.762751214768,3.295564574413,4.036253664471,1.607238438358,2.892921787839,0.563674014892,1.619037048288,5.312511676971,2.939848729331,0.777917329182,2.311001805076,-5.76984248824,22.812827815213,3.756226157505,-13.887294588698,6.564979431513,1.403336155626,-2.693193932241,18.948340875436,1.310331073392,3.281809178491,-1.437091064985,7.721192371294,2.965592808923,5.012638979231,8.687568560389,-5.330426660449,4.84045879348,6.010853580093,4.959636837929,0.269786293345,7.027079885207,2.905682203844,3.223778615645,4.936815105821,3.55018562075,0.823850940639
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California<C1>,NA,8.925818745102,-2.519060083717,2.29813452413,1.628254569027,3.438811519757,-1.4437637593,1.452142484868,-3.741062510028,-1.550900434779,8.278786138307,2.69003762863,-2.39702184173,-4.303898472418,-3.73073519695,21.852368692548,-0.139867667862,9.715947298731,2.921690674725,-0.609061358984,-7.861140462054,-1.017390813944,-2.081644367235,-4.309577050196,13.738318635212,2.759511457378,-3.359629175669,-5.171051410616,-1.859497805515,13.611322344389,0.799728785985,-1.044432573855,0.27067333386,7.276523081513,-0.667454578544,5.490109697276,-6.860124984767,8.898467460632,3.585410308051,-0.903053280176
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Baja California Sur<C1>,NA,9.315937062321,-5.040896072838,1.098882605739,0.198121912826,2.770714266367,-4.165243438744,-0.099665727457,-8.337548331778,-5.655260786866,11.85429350465,2.574759592216,-5.213588357656,-3.10767747689,-4.934566820631,12.651142767922,7.382038400215,5.61131060881,-22.132512234889,5.501230929117,6.98932045851,7.687286116804,2.884340449867,17.453369017396,-6.929579686557,14.883070270001,-7.386441606482,-1.809338880318,-2.622480698063,-5.58558751694,23.430742337512,-3.811834196368,6.441767489616,-3.172766488719,23.593284517819,5.932921191161,7.469247312873,-2.648244532876,4.80500861773,-1.466630942319
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Campeche<C1>,NA,10.3057816944,0.141387998036,3.915175335848,3.013287608861,4.152545704738,-0.052768267834,1.981166730807,-2.202194085458,-0.59377863808,6.021253653586,1.785138845813,-1.404350129945,3.601265572325,8.756342084595,-13.242799543217,25.539317460226,-12.248123295703,14.059171349126,-3.165350672766,9.88358754921,-12.270518222287,-20.014022530058,23.704112525381,16.276800722881,-5.846507326419,17.124871605414,-23.962966494086,13.168025022828,6.691955268139,19.623061712802,-10.275886163606,5.557452964203,0.412747113373,13.215158687675,7.474653992183,8.56543678205,-0.153940244971,10.875688443921,-2.605057524919
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,NA,5.592904446117,-2.611950936081,0.85432734311,0.470440696645,1.7201013972850001,-1.454475333426,0.529214410405,-2.390224634814,-0.613328115041,4.330497901541,1.504653957128,-0.199709985887,3.132950016422,-2.901735883874,12.474065686043,-10.688428694076,2.426585569804,7.928816912638,-1.899684084429,3.280655856555,-0.710367870975,0.273399294984,11.585479483057,6.8280879097,11.980777424801,-7.674308850783,3.489771495021,-3.700141161464,8.601157043202,1.125812139017,-3.543301716864,0.9814665346,-0.167498664279,8.581408329878,-4.985731806012,-7.044707436771,2.559765393829,5.073400992787,2.373745090802
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Colima<C1>,NA,8.457942608451,-2.480380971737,2.171480469287,1.576743240025,3.320147707909,-1.231918286959,1.538399614939,-3.111060459411,-0.8805166895,7.730733433334,2.99381775755,-1.182397827048,4.881736239685,-10.999632336904,-0.253043027957,16.349749993261,-0.762922736879,8.228516845173,2.061381502863,1.693590606701,-6.728545666702,8.382811994087,-4.320871853846,3.065318388844,-3.171945823207,4.664393216432,4.279524210645,4.002528358237,-17.759837729477,8.376432283816,6.313535322186,-10.731191212602,2.776694860916,1.752019939968,-2.290122883226,5.026076878502,4.836025503903,4.840114088255,-0.043606101844
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chiapas<C1>,NA,2.841712929421,-2.391864171355,0.045113688026,-0.083202122524,0.908621037166,-1.172900490742,0.330173208581,-1.678815668023,-0.368726713822,3.492009330393,1.503562043183,0.144764049251,2.99293289035,-5.604912987629,1.050143922704,2.854048993973,1.092078728687,0.966240753789,15.397109937848,4.79609213082,-3.3680897093,3.436959300543,4.665190922336,-6.028990899968,-9.10643592233,5.22843311893,2.987313058717,-1.712777534399,0.328066284559,3.648619822261,0.248427138782,-1.11823939696,0.951586602176,-4.483756744875,-0.676573945303,2.806561624304,-6.103269097575,1.414621278763,1.15485856265
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Chihuahua<C1>,NA,9.324237365214,-3.785600146434,1.787020720853,0.988864440006,3.212020384384,-2.775385442991,0.756526827567,-6.027321391839,-3.550403183338,10.095515984052,2.472165811694,-4.274652657342,1.182726473765,-5.45002331663,2.199931790298,10.275126644807,24.71037588437,-11.800991171002,-0.975615780304,-11.748447512472,11.066441172378,-6.364249939733,3.31315739068,4.208900221795,0.6365717919,10.439718121376,6.538919490878,-6.879978345245,3.144391028475,7.546395153044,-6.57660181206,1.313186842991,13.01118636766,6.400063580189,5.3751261139,-7.784922372953,15.154389667988,2.967846206193,-5.350806950149
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Ciudad de México<C1>,NA,7.572817563638,-3.192706322783,1.591377362657,1.088700188441,3.038472029833,-1.622797637937,1.46268774461,-3.36025267552,-0.625851483414,9.561231879169,5.181863191455,3.094302093937,10.503524344822,-3.876350908737,10.618348651321,-9.031733378529,9.741070726491,-7.642751276847,-2.114581906325,1.288560048783,7.647808567215,-6.037354044833,5.515120722544,-9.888893365769,9.994003978778,-12.594396833225,-1.380537072914,-5.762885354593,7.67271945671,-1.256106815557,5.548533853093,-1.857897930389,-10.923919682735,1.662450609412,-2.284929320847,2.921980896133,-6.493581910591,4.750950146295,3.168358996626
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Durango<C1>,NA,7.373388053612,-2.260322266196,1.821327300826,1.355674708461,2.823324534914,-0.898851493334,1.425794824514,-2.011653363832,0.044806416052,5.90747964586,2.513513489461,0.361491670657,3.988475819564,1.980063102857,1.779375158035,7.613484428311,-14.824522552972,10.726610760121,-7.394441974294,6.332461311509,7.66158747437,-0.819056013957,19.418255138171,3.208238172822,-12.287981246456,12.818763989796,-2.314194302736,0.455488476265,2.988989051913,-3.46963039734,-7.614152761476,12.745142549375,3.625630208657,2.548815258338,-2.449909815247,5.991249814543,0.236019636817,-2.26645753882,-1.669351451074
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guanajuato<C1>,NA,9.36293642319,-1.780238954556,2.948161227608,2.314013529213,4.067273580011,-0.579949585967,2.215895367584,-2.610735090778,-0.451664955651,8.572616508559,3.566382377274,1.473497409677,13.551128007857,-2.486619862071,-1.540925937051,2.583508371047,-8.148110766364,6.879401095616,-9.299141778992,2.400021006158,16.251773339181,1.844274548409,0.954783727392,7.031141326788,-10.389432073755,-2.731132736765,8.292643245196,2.335440034587,0.634747133554,-2.589887925956,0.644952406266,-1.475228117602,7.454440951326,1.134159740954,-2.899891852712,2.691131768716,5.981808307013,4.60397195262,1.185615419244
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Guerrero<C1>,NA,7.210380626433,-1.772810830158,1.98507849679,1.360950040526,2.783841219655,-1.34186851779,0.981750372448,-3.607623438676,-1.973568664331,6.473232950565,0.966732058463,-6.281172487238,1.047001443606,-3.718991689955,11.741484702258,1.063588473784,-12.136399800795,14.554002348582,9.126277022976,-0.791684949467,-5.772177080961,-3.646810950343,15.03261668894,-4.800485566356,3.460894297971,6.207555140992,0.765809498295,3.772236398156,-3.366237586197,6.645484325536,-0.803189333435,-3.694080951682,-7.658086650615,11.531908219388,-6.016487143063,10.982235541286,3.431011041967,-0.333517128317,-3.683492236189
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Hidalgo<C1>,NA,8.470736650447,-2.577699909353,2.070016503442,1.336605597272,3.132312828297,-1.917443443538,0.979816375288,-4.666047300878,-2.651167477029,7.950806745728,0.857872745768,-7.109278258624,1.285184244237,4.820504912649,0.10491331821,7.818314259057,-7.913552980903,-7.531259269793,6.847580228366,11.860468987369,3.11760680611,-2.476070764706,9.161469040828,-0.071385029038,-0.97020134346,10.290513637329,-2.579045304843,2.173060413961,-7.359593481695,2.046612312177,-12.255551760939,15.107730655002,2.920618265466,0.305429845243,-1.879345102486,0.041738068011,-1.004519579551,-0.63046465196,-4.739665404992
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Jalisco<C1>,NA,7.923521628024,-0.952084858633,2.701243927366,2.139840048759,3.409024442108,-0.208039771102,1.870370145832,-1.666776856839,0.041509312159,6.086379689397,2.467020946061,-0.140632214836,4.809513695232,1.07772181064,-1.857091325115,5.494138254636,-1.679677382448,16.220712413865,-2.961947666023,-2.887397574945,11.391585117131,4.068430215404,-1.731693396544,7.653053864518,-4.181011251,7.249260913133,5.982215599759,0.128010537332,-4.334402697594,9.762114251149,-5.552618088117,9.128221558758,-0.065388772399,6.171047673748,2.108474865461,2.012418527306,6.042433031889,3.747403521249,1.524222879875
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|México<C1>,NA,11.344900767768,-5.292727112629,1.957422161936,1.277510191678,4.167595921176,-2.556618420722,1.864255008687,-4.860711629099,-1.197567948533,11.771115559055,4.274428641491,-1.337907724157,7.763696176058,2.935658599997,3.655938377228,12.695961597398,7.676803826254,2.239657106552,17.909977623731,-1.585045160076,15.977993118112,-7.470004292692,4.725717055398,4.248224209482,-12.414230219151,8.848726435506,14.978167969933,-7.681733689148,-14.600259850225,8.796869486648,-15.082606462172,20.806764903437,1.445074346425,4.630581604422,2.69153278132,6.633660097835,-0.983484323286,-10.522785520492,-1.948858825901
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,NA,7.240691996129,1.647930771832,3.732818518639,3.200384968058,3.829562384736,1.404579581716,2.559260796738,0.075143608124,0.935709557763,4.894834166905,2.304925214294,-0.055219171923,3.393500944171,4.028146244404,3.275514928201,1.922549857846,21.012994991866,-4.769967289892,10.829178904372,-10.645377162182,2.976861417535,-3.967622869675,3.41342793546,-5.775732118238,-2.34771846635,14.210892744213,4.585253133385,7.339118837431,-7.067161777689,-5.673676513997,12.334402239751,-0.780336192378,4.569448360518,10.92084306532,-2.365663671912,16.620572889049,6.944799790963,3.730281081012,0.087283045644
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Morelos<C1>,NA,8.237366223827,-3.074578872596,1.705881101985,0.978016233636,2.847856217541,-2.333248963669,0.666714389985,-5.117642359576,-3.009997512066,7.853795033399,0.460117448527,-8.51832367504,7.634129589773,3.895698174271,-3.239727669886,-0.547511324597,-8.980668104229,-7.105601726429,18.722784561641,2.20575053138,8.729186190611,-0.914481078536,6.048453249668,2.398390941771,8.821464397011,0.477064870713,4.525681477673,-12.607047146534,7.365143046183,3.710087210364,-8.121446889526,-2.368397835658,15.943567249614,-6.00060501422,-5.41307958886,8.717602425328,3.486013104408,8.252723351826,-0.374356274943
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nayarit<C1>,NA,10.844690839246,-0.90027965905,3.986643194287,3.242406884108,4.999281394757,0.111090786603,2.955532777753,-2.187636567127,-0.073089995044,9.575025717126,4.2955010906,2.219587090334,12.689336326947,-4.533675095993,-9.71971005733,7.471643213482,-1.318236832268,1.021682054441,9.046168759903,5.28591613989,3.526774290507,-3.981987098331,-19.112998901726,14.439552764941,-1.898362161377,-0.561896341092,8.73735376867,7.418341439791,-10.726192514128,2.980171966275,11.71601111544,-1.57903956033,-5.801754861464,-8.671170798902,-0.044549134911,14.034774954456,2.339170644246,-0.925614634827,3.024420940592
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Nuevo León<C1>,NA,7.683515469314,-0.741790667349,2.716079754219,2.273781681747,3.417564224843,0.334505963091,2.181715053942,-0.594018747363,0.976536670844,5.380986382414,2.349856724907,-2.142511418903,-8.950381373095,21.134016612738,10.055429454659,2.631268775456,-4.45440339571,15.270978100844,-14.788532736352,-7.068454116278,15.910482203404,5.352151046365,0.542594881913,-4.464275318238,-7.155865056018,-0.626887920082,10.48050009467,-8.482471073412,4.67894451018,7.132075974077,-12.111187181719,1.694651393237,-0.826855032581,0.015377594421,-7.230198295203,-3.80887399947,-0.547720791661,0.394058341891,4.218463336112
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Oaxaca<C1>,NA,8.736209316717,-2.426985527278,2.344794309641,1.615231888962,3.485614774144,-1.701014335288,1.293099265476,-4.606946368836,-2.56090590753,8.925241917524,1.954808986327,-5.790456748298,14.747317231847,-5.990389096566,0.89948492144,1.564398492054,-4.685496696339,8.643192377236,2.952749777074,8.939627074852,1.888355433617,-7.878291958195,-6.370410442902,1.323507823444,-3.656695953598,10.396792925046,0.970828674199,2.933852561868,1.512470242985,0.654367341137,-1.846173430789,6.048641080423,4.236699533618,0.479514889013,-0.890361802614,3.178630234959,1.254690211245,3.08622875025,-1.994257734768
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Puebla<C1>,NA,5.45745620001,-0.741547351966,1.791139318616,1.367323426076,2.244956411426,-0.391233555817,1.069644253479,-1.587100676421,-0.412161849451,4.087461384958,1.368817929929,-0.884113129706,2.787098803356,-7.082597819354,3.528182038388,3.561018238913,-5.769202533025,1.746490363114,12.900322502042,-2.149084796138,5.989720833222,-7.163457651585,6.532787007707,2.199610044358,1.177407791133,4.314063558932,5.461776693986,-0.222744533471,-6.125031658963,4.910693038596,-5.518376452999,11.722004004115,0.246210626794,-0.624268475882,9.215631819659,-0.439205654995,0.351028818156,2.329327376989,-0.956850887652
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,10.356984772135,-1.553700523226,3.304413465538,2.596558149234,4.255282440962,-0.339193764503,2.353275105545,-1.952856661234,0.357657156892,7.582467236714,3.236809104338,0.409134895062,5.710647732662,11.740372510375,2.231921362648,-6.137972776404,-1.308221886171,16.385109252097,-14.75198166615,7.982341573169,18.273995632628,5.88969333002,0.019730753704,-2.918144450174,-11.873972715644,7.181462195466,13.133470542878,-3.290891367315,-1.931168245362,10.531800260551,-6.431948736951,15.814613291525,2.642130647161,9.011572882087,5.998624431534,-1.942874429893,11.248978345413,-0.034644992269,-0.964783017203
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,6.095815129824,-2.603773696999,1.194032581993,0.699753311904,2.204465647913,-1.766341052366,0.616483480449,-3.748751922114,-1.969425879112,6.28445692781,1.43781542459,2.129029063722,31.121688021696,-10.642630331238,-18.311818306281,23.103217617491,-15.603328248543,1.349681023592,21.29408693696,-24.042115650655,-1.953342449955,4.006991698142,14.246259722463,8.624637188299,6.548439216857,12.305955951481,-19.075050133987,-16.191023387013,18.752724089285,21.508712951072,3.105912513024,-5.093917710197,4.84595236116,-2.39178706318,1.882885777391,-0.881057716137,8.482514752489,20.394986025592,-17.603344298461
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,8.925462220749,-2.229511765953,2.468915609156,1.78848351837,3.548021266052,-1.251942164157,1.574396434376,-3.485708638993,-1.313357826119,8.072914151347,2.465160614506,-0.681242140526,16.574171625291,4.785198045079,-21.691988113055,1.851038691405,-3.105788049657,18.533691620767,-5.696181206073,0.654182246363,11.749742964527,5.333359357748,10.394672844315,1.519560098815,1.063947969493,1.376899011581,3.195286593393,3.813176295701,-7.462257625024,8.976723258431,-11.305039476518,5.235552877558,20.341704384004,11.233155421099,-0.614416974317,3.77177434344,4.90632525659,7.627442725821,-3.497105038166
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,8.767423942473,-4.305691350337,1.27592174936,0.483599445366,2.755488579211,-3.338174185767,0.262450344223,-6.730875518508,-4.220399537365,10.024641033959,2.14101998552,-7.152944915595,4.729315019808,-8.698453955558,5.309391733856,2.736686552789,4.728854886877,0.564337610019,-5.216533193687,17.86167069076,5.766901660393,-3.990185258193,-2.687394156052,17.656937804413,-5.241390693444,13.689003534179,8.464646469525,-1.462288952099,-6.058003330413,-10.045113936923,-9.14102752637,17.885922227641,0.938034437365,1.664261231,13.648313202671,6.748849307701,-4.201591929628,5.575708010005,5.803844627208
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Sonora<C1>,NA,9.391778053204,-4.202747144929,1.588665655096,0.752497581512,3.101988072548,-3.224988255397,0.501067483692,-6.783683165286,-4.211603817079,10.756127407342,2.614408874926,-1.813950632727,-0.438158727314,7.228696457612,-0.133189425871,5.400111251227,-4.900761763533,0.603766318163,-1.799975366906,-9.093420266773,12.851579366243,-1.938592400745,10.490238223806,-8.807331748999,11.415242818049,-4.25955545114,13.195847203183,3.251633293472,0.363897706921,2.128690179317,-2.798017169525,11.632565971105,-3.610994613857,1.866575228979,9.728687559811,4.562034483075,9.090509819503,3.395543219047,2.644078450495
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,3.265107884407,-1.39690986454,0.689942339771,0.490414121129,1.300524488948,-0.649171786203,0.619355808127,-1.332119052193,-0.266052869365,3.313003128094,1.366954718274,-0.18238463827,2.870058322625,13.731681269823,-0.616119950059,-4.284787954498,-3.243061667001,-7.660446594306,8.422329007341,6.597815047992,7.680829924919,6.050292928577,-4.774780573377,12.177134858468,-11.966878771925,7.713022468291,-10.794329879036,-1.643783524354,-3.382853234095,1.866864354776,-4.457203676383,12.64016383025,-1.273741613715,-1.083401592909,2.046575434732,1.401037012881,13.428634682493,3.454371070976,-5.45965948356
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,7.720030033775,-2.740589362379,1.686794458664,1.107212095093,2.776359612259,-1.646908986578,1.01321042341,-3.59815971636,-1.517325842693,7.03975383602,2.151017111179,-1.993591038448,20.107739785285,12.773130885767,-9.34994271746,7.651268962914,-18.089377791934,6.18184507433,-3.583089207586,-7.532852181539,-9.060026078971,-4.739274853443,36.967762904351,11.727680485146,-9.295385099777,1.824892164117,9.978074206269,0.358883697118,-2.630269739169,7.859668632759,-11.083081659571,0.611769611341,-8.353951159772,22.579681951892,-8.96992495285,7.685992366416,-6.084261064162,-7.562728002699,0.429697391797
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,8.906692847022,-2.92054528257,2.061770726778,1.285028479719,3.226311686697,-2.188160068443,0.93325807483,-5.141068086381,-2.96474788409,8.631527070574,1.142038077061,-7.284423273312,12.026715190198,0.859720353553,-1.7069620947,1.002908799776,-6.620388219928,-6.125111731788,-10.81714527833,34.790259260052,13.31845581996,-23.441480521114,35.59334096832,-16.90538070122,10.184766742276,5.689267935367,-6.999911041984,19.472924839864,-11.136577552101,11.726643277086,-34.070270063714,51.61714711647,-9.042853416445,3.89532328813,0.314787080731,-2.251212588265,-1.688550225003,1.277958623243,4.05109969388
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,6.534489162592,-2.301378118366,1.567661579303,1.058383621458,2.597391531285,-1.461700960029,0.976167648912,-3.548271557085,-1.778144032565,6.904115311234,1.763431135406,-4.628236810328,1.669179054352,4.439887231977,1.246625112083,3.147720847932,1.74010827281,-0.14724336103,3.020750174805,10.675317808477,-1.167083246914,1.425423821932,-0.054218873848,-3.418544918744,-7.832935122737,5.403358009135,1.06633486861,-0.676945970849,2.96754129339,-1.856754208883,2.10449237684,2.602959228559,4.528093564338,-3.116640991362,5.35937189483,-2.655886574881,3.561470263666,3.751794347157,-1.662668693373
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,7.039185772075,-2.777341776402,1.467248080539,0.848474888829,2.546379622558,-2.092943116006,0.614841057911,-4.668741635321,-2.770617758427,7.46672094416,1.325447856222,-4.188235482506,19.586587948451,-3.938511462112,-0.772267260848,0.042900079188,-3.359440945736,-5.798501722472,4.044211490598,7.290605083459,-5.525143579241,0.804717281886,4.764657387365,15.48982965432,-5.887192814907,7.498258091006,4.040733497961,-10.620247691143,4.89291261269,4.071684594808,1.965191583622,2.5032700364,-2.515189640393,4.469155589127,0.703778419333,2.774101405208,-1.763958881981,7.121843926233,0.938440491093
Valores constantes|Variación porcentual anual|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,8.797202572667,-1.241375007062,2.826765116632,2.191165423835,3.568826043886,-0.400962991109,1.864694421408,-1.906688954159,0.026408221707,6.288817061144,2.399932477029,-0.905027777895,1.580388519586,-8.602162655457,6.770431343372,5.095963255549,-9.723252385039,21.903466404237,-13.520434312322,11.85857260545,4.202618557512,21.248966760566,-0.29142166423,-15.089165138444,-17.827645704262,40.213534068283,-11.101777685038,4.09541588275,-2.516961053003,5.628898566263,-18.245267908361,26.702290078083,10.416839678879,-0.715209737958,-3.247260334317,19.145763971977,-1.582529497206,3.040142250608,-11.074552738089
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,NA,7.758376153753,-2.25898957273,2.001238886931,1.409979085902,3.026204559215,-1.332311973144,1.253759963917,-3.385610842559,-1.411158459383,7.262427835185,2.241624922891,-2.228208192378,4.997340305508,0.11455636867,1.410336647251,3.923684545414,-0.019035159533,3.065450815153,1.353830680727,0.869340463485,5.352470550378,-0.906529000182,3.831187025596,2.357661874343,-3.645405793036,6.279114987127,4.228916932349,-0.044641449746,-2.119134948344,2.493492722404,-3.763599882573,6.356487928106,2.28023851854,3.749579836844,2.068978603531,3.517529215798,3.375020567652,2.604351463854,-0.311012230332
Valores constantes|Contribución a la variación nacional|B.1bV---Valor agregado bruto|Aguascalientes<C1>,NA,0.06473170817,0.012172087934,0.033932513658,0.03023266177,0.037716031732,0.015165783591,0.028110652885,0.005565915325,0.01664043544,0.056280132222,0.030578244126,0.008146607413,0.024945684847,-0.060688044418,0.225845269396,0.045034476134,-0.166230481111,0.067682484677,0.014959119675,-0.028722618199,0.194944785792,0.015220717976,0.038974102042,-0.016976302277,0.087828676627,0.037713098141,0.061757728404,0.107839155654,-0.07194721677,0.063190410123,0.080266331698,0.072955511348,0.003916394587,0.100004561116,0.042657987318,0.047715891754,0.072863587799,0.053189636267,0.012456892132
